报告日期,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1995-06-30,1994-12-31,1993-12-31,
净利润(扣除非经常性损益后)(万元),-88,--,-1457,0,-105,0,-162,0,-50,--,-257,0,-30,0,-33,0,-226,0,-20413,0,-541,0,-2377,0,127,0,271,802,700,0,800,637,201,0,--,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1,0,-5,-2,-1,-1,0,-4,-2,-4,2,-3,-4,-5,-0,-21,-30,-29,-2122,-5138,-1667,-3211,-5600,-514,-734,-767,1478,0,1243,0,-249,1451,474,-20,186,--,-54,--,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),1,0,-5,-2,-1,-1,0,-4,-2,-4,1,0,-4,-5,-47,-22,-30,-29,-3408,-3158,-3238,-3396,3212,0,2065,0,50,0,-126,0,43,3146,44,-105,7,--,-369,--,--,--,--,--,--,--,--,--,
总资产(万元),1025,1044,1065,2276,2297,2326,2348,2383,2405,2422,2519,2832,2854,2870,2890,5821,5990,6800,6113,32806,31263,31139,30518,29421,29368,29347,26214,27248,27275,27561,27107,27858,26048,24725,23644,29271,26620,27052,24508,21489,22443,22905,20003,20302,17429,9979,
流动资产(万元),7,6,6,1196,1196,1203,1204,1217,1218,1214,1250,0,1543,1537,1536,1987,2123,2891,2160,21096,19455,19184,18372,0,13955,--,--,0,0,10294,0,0,--,0,16573,22684,19926,20041,17365,14456,15470,14827,12663,15024,12209,4681,
总负债(万元),40072,40034,40023,34835,34827,34777,34773,38551,38532,38525,38577,0,36251,36250,36257,45607,45487,46147,45375,22477,20641,19945,41108,--,16181,--,13208,--,12948,--,13531,14507,12334,11619,10546,13506,10912,11279,8850,6548,7920,8783,6398,8516,5013,4375,
流动负债(万元),8691,8653,8642,8888,8880,8829,8826,12790,12771,12765,38577,0,36251,36250,36257,45607,45487,46147,45375,21977,20191,18445,40608,0,14681,--,--,0,0,13475,0,0,--,0,10546,13506,10912,11279,8850,6548,7920,8783,6398,8516,5013,4375,
股东权益不含少数股东权益(万元),-39046,-38990,-38958,-32559,-32530,-32451,-32425,-36168,-36127,-36103,-36058,-33468,-33397,-33381,-33366,-38255,-38002,-37843,-37767,9907,10189,10741,-11041,12637,12660,12544,12533,13901,13801,13596,13106,12937,13349,13029,13021,14587,14532,0,14465,12529,13301,16443,12448,10585,11216,5604,
净资产收益率加权(%),--,--,0,0,--,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,2.36,0,5.31,0,6.31,0,2.76,0,--,--,1.32,--,--,--,0,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
