报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
主营业务收入增长率(%),-10.86,-6.32,21.03,0.88,-16.76,0.87,35.79,24.32,42.28,24.01,18,--,
净利润增长率(%),-110.32,-37.11,6.83,-0.38,19.65,13.79,32.78,22.86,12.43,-2.75,13.54,--,
净资产增长率(%),-4.72,34.35,8.19,7.04,9.59,8.79,9.88,6.93,108.38,118.53,26.39,--,
总资产增长率(%),1,16.66,6.35,21.92,10.95,10.81,11.43,5.03,39.65,21.22,13.27,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
