报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,
总资产利润率(%),19.43,18.73,15.04,16.21,27.62,
主营业务利润率(%),47.9,46.03,39.46,33.9,41.64,
总资产净利润率(%),21.42,20.4,15.93,18.53,27.62,
成本费用利润率(%),44.51,34.96,33.25,32.72,45.72,
营业利润率(%),28.41,24.84,24.51,24.66,30.74,
主营业务成本率(%),51,53,60.12,65.46,57.29,
销售净利率(%),25.17,22.01,20.86,20.78,26.36,
净资产收益率(%),22.96,23.39,36.75,30.21,39.05,
股本报酬率(%),--,--,--,--,--,
净资产报酬率(%),28.73,28.06,43.36,34.9,38.81,
资产报酬率(%),24.32,22.47,17.74,18.03,27.62,
销售毛利率(%),--,47,39.88,34.54,42.71,
三项费用比重(%),12.82,20.71,13.95,9.4,9.18,
非主营比重(%),0.21,4.84,1.06,0.16,0.46,
主营利润比重(%),165.74,176.33,159.32,137.23,134.82,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
