,Name,Web,Whether
1257,002337赛象科技2018年年度报告.(840k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206113187.PDF,FALSE
1258,002337赛象科技2018年年度报告摘要.(247k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206113162.PDF,FALSE
1259,002338奥普光电2018年年度报告.(2699k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206052120.PDF,FALSE
1260,002338奥普光电2018年年度报告摘要.(229k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206052118.PDF,FALSE
1261,002339积成电子2018年年度报告.(3061k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-18/1206046475.PDF,FALSE
1262,002339积成电子2018年年度报告摘要.(258k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-18/1206046473.PDF,FALSE
1263,002340格林美2018年年度报告.(4304k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205966395.PDF,FALSE
1264,002340格林美2018年年度报告摘要.(409k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205966389.PDF,FALSE
1265,002341新纶科技2018年年度报告(更新后).(4005k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206090469.PDF,FALSE
1266,002341新纶科技2018年年度报告(已取消).(5979k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206072728.PDF,FALSE
1267,002341新纶科技2018年年度报告摘要.(305k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206072727.PDF,FALSE
1268,002343慈文传媒2018年年度报告.(2767k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206160987.PDF,FALSE
1269,002343慈文传媒2018年年度报告摘要.(266k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206160985.PDF,FALSE
1270,002344海宁皮城2018年年度报告.(3459k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060855.PDF,FALSE
1271,002344海宁皮城2018年年度报告摘要.(279k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060854.PDF,FALSE
1272,002345潮宏基2018年年度报告.(868k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206121110.PDF,FALSE
1273,002345潮宏基2018年年度报告摘要.(320k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206121108.PDF,FALSE
1274,002346柘中股份2018年年度报告.(2547k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206102750.PDF,FALSE
1275,002346柘中股份2018年年度报告摘要.(220k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206102742.PDF,FALSE
1276,002347泰尔股份2018年年度报告(更新后).(1885k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206097638.PDF,FALSE
1277,002347泰尔股份2018年年度报告(已取消).(1887k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206080422.PDF,FALSE
1278,002347泰尔股份2018年年度报告摘要.(404k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206080399.PDF,FALSE
1279,002348高乐股份2018年年度报告.(4300k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206120198.PDF,FALSE
1280,002348高乐股份2018年年度报告摘要.(648k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206120162.PDF,FALSE
1281,002350北京科锐2018年年度报告.(3149k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116120.PDF,TRUE
1282,002350北京科锐2018年年度报告摘要.(300k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116118.PDF,FALSE
1283,002351漫步者2018年年度报告.(1652k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116839.PDF,FALSE
1284,002351漫步者2018年年度报告摘要.(281k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116836.PDF,FALSE
1285,002353杰瑞股份2018年年度报告.(3569k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206002029.PDF,FALSE
1286,002353杰瑞股份2018年年度报告摘要.(313k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206002026.PDF,FALSE
1287,002354天神娱乐2018年年度报告.(3694k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166821.PDF,FALSE
1288,002354天神娱乐2018年年度报告摘要.(304k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166820.PDF,FALSE
1289,002355兴民智通2018年年度报告.(2759k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206091454.PDF,FALSE
1290,002355兴民智通2018年年度报告摘要.(279k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206091427.PDF,FALSE
1291,002356赫美集团2018年年度报告.(5514k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166691.PDF,FALSE
1292,002356赫美集团2018年年度报告摘要.(257k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166686.PDF,FALSE
1293,002357富临运业2018年年度报告.(3567k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206101489.PDF,TRUE
1294,002357富临运业2018年年度报告摘要.(306k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206101491.PDF,FALSE
1295,002358森源电气2018年年度报告.(2803k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206054643.PDF,FALSE
1296,002358森源电气2018年年度报告摘要.(280k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206054642.PDF,FALSE
1297,002359ST北讯2018年年度报告(更新后).(4072k).PDF,http://static.cninfo.com.cn/finalpage/2019-05-10/1206254240.PDF,FALSE
1298,002359北讯集团2018年年度报告(已取消).(6177k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206167264.PDF,FALSE
1299,002359北讯集团2018年年度报告摘要.(412k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206167265.PDF,FALSE
1300,002360同德化工2018年年度报告.(3496k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-02/1205982467.PDF,FALSE
1301,002360同德化工2018年年度报告摘要.(227k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-02/1205982470.PDF,FALSE
1302,002361神剑股份2018年年度报告.(3158k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206124275.PDF,FALSE
1303,002361神剑股份2018年年度报告摘要.(630k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206124274.PDF,FALSE
1304,002363隆基机械2018年年度报告.(776k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070617.PDF,FALSE
1305,002363隆基机械2018年年度报告摘要.(224k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070615.PDF,FALSE
1306,002364中恒电气2018年年度报告.(2949k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161822.PDF,FALSE
1307,002364中恒电气2018年年度报告摘要.(381k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161799.PDF,FALSE
1308,002366台海核电2018年年度报告.(2946k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206108712.PDF,FALSE
1309,002366台海核电2018年年度报告摘要.(251k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206108711.PDF,FALSE
1310,002367康力电梯2018年年度报告.(3225k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206106290.PDF,FALSE
1311,002367康力电梯2018年年度报告摘要.(246k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206106267.PDF,FALSE
1312,002369卓翼科技2018年年度报告.(3613k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206071202.PDF,FALSE
1313,002369卓翼科技2018年年度报告摘要.(367k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206071201.PDF,FALSE
1314,002370亚太药业2018年年度报告.(2957k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116296.PDF,FALSE
1315,002370亚太药业2018年年度报告摘要.(331k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116295.PDF,FALSE
1316,002371北方华创2018年年度报告.(3052k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079770.PDF,
1317,002371北方华创2018年年度报告摘要.(232k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079765.PDF,
1318,002372伟星新材2018年年度报告.(2583k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205964213.PDF,FALSE
1319,002372伟星新材2018年年度报告摘要.(254k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205964212.PDF,FALSE
1320,002373千方科技2018年年度报告.(2412k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206003922.PDF,FALSE
1321,002373千方科技2018年年度报告摘要.(453k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206003916.PDF,FALSE
1322,002374丽鹏股份2018年年度报告.(3341k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116683.PDF,FALSE
1323,002374丽鹏股份2018年年度报告摘要.(321k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206116661.PDF,FALSE
1324,002375亚厦股份2018年年度报告.(3276k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163302.PDF,FALSE
1325,002375亚厦股份2018年年度报告摘要.(322k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163301.PDF,FALSE
1326,002376新北洋2018年年度报告.(1247k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-11/1206006811.PDF,FALSE
1327,002376新北洋2018年年度报告摘要.(267k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-11/1206006780.PDF,FALSE
1328,002377国创高新2018年年度报告.(1340k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206078870.PDF,FALSE
1329,002377国创高新2018年年度报告摘要.(274k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206078868.PDF,FALSE
1330,002378章源钨业2018年年度报告.(1926k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206067416.PDF,TRUE
1331,002378章源钨业2018年年度报告摘要.(365k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206067413.PDF,FALSE
1332,002382蓝帆医疗2018年年度报告.(4807k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-13/1206016474.PDF,FALSE
1333,002382蓝帆医疗2018年年度报告摘要.(304k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-13/1206016472.PDF,FALSE
1334,002383合众思壮2018年年度报告.(6656k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060573.PDF,FALSE
1335,002383合众思壮2018年年度报告摘要.(255k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060567.PDF,FALSE
1336,002384东山精密2018年年度报告.(3058k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060070.PDF,FALSE
1337,002384东山精密2018年年度报告摘要.(250k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206060044.PDF,FALSE
1338,002385大北农2018年年度报告.(8660k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079715.PDF,FALSE
1339,002385大北农2018年年度报告摘要.(390k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079695.PDF,FALSE
1340,002386天原集团2018年年度报告.(3658k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206077153.PDF,FALSE
1341,002386天原集团2018年年度报告摘要(更新后).(318k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206115613.PDF,FALSE
1342,002386天原集团2018年年度报告摘要(已取消).(317k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206077149.PDF,FALSE
1343,002387维信诺2018年年度报告.(4723k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206122402.PDF,FALSE
1344,002387维信诺2018年年度报告摘要.(258k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206122399.PDF,FALSE
1345,002388新亚制程2018年年度报告(更新后).(2997k).PDF,http://static.cninfo.com.cn/finalpage/2019-07-23/1206468167.PDF,FALSE
1346,002388新亚制程2018年年度报告(已取消).(2996k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079565.PDF,FALSE
1347,002388新亚制程2018年年度报告摘要.(305k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206079536.PDF,FALSE
1348,002390信邦制药2018年年度报告.(3916k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206121746.PDF,FALSE
1349,002390信邦制药2018年年度报告摘要.(331k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206121745.PDF,FALSE
1350,002394联发股份2018年年度报告.(2177k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068393.PDF,FALSE
1351,002394联发股份2018年年度报告摘要.(242k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068388.PDF,FALSE
1352,002395双象股份2018年年度报告.(2418k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-09/1205998210.PDF,TRUE
1353,002395双象股份2018年年度报告摘要.(231k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-09/1205998208.PDF,FALSE
1354,002397梦洁股份2018年年度报告.(2770k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206123822.PDF,FALSE
1355,002397梦洁股份2018年年度报告摘要.(265k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206123778.PDF,FALSE
1356,002398建研集团2018年年度报告.(3372k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-09/1205998631.PDF,TRUE
1357,002398建研集团2018年年度报告摘要.(296k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-09/1205998625.PDF,FALSE
1358,002399海普瑞2018年年度报告.(1974k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206113986.PDF,FALSE
1359,002399海普瑞2018年年度报告摘要.(272k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206113984.PDF,FALSE
1360,002400省广集团2018年年度报告.(3385k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-18/1206048900.PDF,FALSE
1361,002400省广集团2018年年度报告摘要.(265k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-18/1206048898.PDF,FALSE
1362,002403爱仕达2018年年度报告.(3160k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206160638.PDF,FALSE
1363,002403爱仕达2018年年度报告摘要.(261k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206160637.PDF,FALSE
1364,002405四维图新2018年年度报告.(7645k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-16/1206021188.PDF,FALSE
1365,002405四维图新2018年年度报告摘要.(1188k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-16/1206021176.PDF,FALSE
1366,002407多氟多2018年年度报告.(5445k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206058425.PDF,FALSE
1367,002407多氟多2018年年度报告摘要.(291k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206058424.PDF,FALSE
1368,002409雅克科技2018年年度报告.(3020k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205965454.PDF,FALSE
1369,002409雅克科技2018年年度报告摘要.(286k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205965453.PDF,FALSE
1370,002411延安必康2018年年度报告.(4562k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206123038.PDF,FALSE
1371,002411延安必康2018年年度报告摘要.(318k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206123039.PDF,FALSE
1372,002412汉森制药2018年年度报告.(2738k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070301.PDF,FALSE
1373,002412汉森制药2018年年度报告摘要.(299k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070300.PDF,FALSE
1374,002413雷科防务2018年年度报告.(2877k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068581.PDF,FALSE
1375,002413雷科防务2018年年度报告摘要.(274k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068580.PDF,FALSE
1376,002415海康威视2018年年度报告(英文版).(6975k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206086105.PDF,
1377,002415海康威视2018年年度报告.(6259k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206061047.PDF,FALSE
1378,002415海康威视2018年年度报告摘要.(2330k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206061046.PDF,FALSE
1379,002416爱施德2018年年度报告.(3803k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-16/1206022544.PDF,TRUE
1380,002416爱施德2018年年度报告摘要.(464k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-16/1206022543.PDF,FALSE
1381,002418康盛股份2018年年度报告.(1369k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206103758.PDF,FALSE
1382,002418康盛股份2018年年度报告摘要.(219k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206103753.PDF,FALSE
1383,002420毅昌股份2018年年度报告.(3891k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206122177.PDF,FALSE
1384,002420毅昌股份2018年年度报告摘要.(257k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206122175.PDF,FALSE
1385,002421达实智能2018年年度报告.(3491k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161281.PDF,TRUE
1386,002421达实智能2018年年度报告摘要.(262k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161280.PDF,FALSE
1387,002423中原特钢2018年年度报告.(1046k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161712.PDF,TRUE
1388,002423中原特钢2018年年度报告摘要.(262k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161707.PDF,FALSE
1389,002424贵州百灵2018年年度报告.(2761k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206080221.PDF,FALSE
1390,002424贵州百灵2018年年度报告摘要.(372k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206080218.PDF,FALSE
1391,002425凯撒文化2018年年度报告.(3197k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206123144.PDF,FALSE
1392,002425凯撒文化2018年年度报告摘要.(309k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206123143.PDF,FALSE
1393,002426胜利精密2018年年度报告.(12481k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206109092.PDF,FALSE
1394,002426胜利精密2018年年度报告摘要.(320k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206109065.PDF,FALSE
1395,002427ST尤夫2018年年度报告(更新后).(3568k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-16/1206019793.PDF,FALSE
1396,002427ST尤夫2018年年度报告(已取消).(3570k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206004064.PDF,FALSE
1397,002427ST尤夫2018年年度报告摘要.(376k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206004063.PDF,FALSE
1398,002429兆驰股份2018年年度报告.(2903k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206061116.PDF,TRUE
1399,002429兆驰股份2018年年度报告摘要.(349k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206061109.PDF,FALSE
1400,002430杭氧股份2018年年度报告(更新后).(3836k).PDF,http://static.cninfo.com.cn/finalpage/2019-05-30/1206313417.PDF,FALSE
1401,002430杭氧股份2018年年度报告(已取消).(3826k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205965391.PDF,FALSE
1402,002430杭氧股份2018年年度报告摘要(更新后).(405k).PDF,http://static.cninfo.com.cn/finalpage/2019-05-30/1206313418.PDF,FALSE
1403,002430杭氧股份2018年年度报告摘要(已取消).(393k).PDF,http://static.cninfo.com.cn/finalpage/2019-03-30/1205965390.PDF,FALSE
1404,002431棕榈股份2018年年度报告.(4520k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206100804.PDF,FALSE
1405,002431棕榈股份2018年年度报告摘要.(371k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206100803.PDF,FALSE
1406,002432九安医疗2018年年度报告.(2951k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161523.PDF,FALSE
1407,002432九安医疗2018年年度报告摘要.(346k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206161517.PDF,FALSE
1408,002433太安堂2018年年度报告.(1192k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206002568.PDF,FALSE
1409,002433太安堂2018年年度报告摘要.(289k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206002563.PDF,FALSE
1410,002434万里扬2018年年度报告.(4568k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068887.PDF,FALSE
1411,002434万里扬2018年年度报告摘要.(323k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206068881.PDF,FALSE
1412,002435长江润发2018年年度报告.(3073k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206093542.PDF,FALSE
1413,002435长江润发2018年年度报告摘要.(273k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206093538.PDF,FALSE
1414,002437誉衡药业2018年年度报告.(3192k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206078184.PDF,FALSE
1415,002437誉衡药业2018年年度报告摘要.(357k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-24/1206078183.PDF,FALSE
1416,002439启明星辰2018年年度报告.(3225k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070677.PDF,FALSE
1417,002439启明星辰2018年年度报告摘要.(265k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-23/1206070676.PDF,FALSE
1418,002440闰土股份2018年年度报告.(3554k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206115071.PDF,FALSE
1419,002440闰土股份2018年年度报告摘要.(227k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206115052.PDF,FALSE
1420,002441众业达2018年年度报告.(3231k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206057882.PDF,FALSE
1421,002441众业达2018年年度报告摘要.(238k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-20/1206057875.PDF,FALSE
1422,002443金洲管道2018年年度报告.(2705k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206090234.PDF,FALSE
1423,002443金洲管道2018年年度报告摘要.(287k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206090232.PDF,FALSE
1424,002444巨星科技2018年年度报告.(5222k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206114838.PDF,FALSE
1425,002444巨星科技2018年年度报告摘要.(360k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206114836.PDF,FALSE
1426,002445ST中南2018年年度报告.(1804k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163948.PDF,FALSE
1427,002445ST中南2018年年度报告摘要.(327k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163946.PDF,FALSE
1428,002446盛路通信2018年年度报告.(3064k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206124264.PDF,FALSE
1429,002446盛路通信2018年年度报告摘要.(282k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206124249.PDF,FALSE
1430,002447晨鑫科技2018年年度报告.(2681k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206124395.PDF,FALSE
1431,002447晨鑫科技2018年年度报告摘要.(241k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206124407.PDF,FALSE
1432,002448中原内配2018年年度报告(更新后).(3303k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206099622.PDF,FALSE
1433,002448中原内配2018年年度报告(已取消).(3302k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206087005.PDF,FALSE
1434,002448中原内配2018年年度报告摘要(更新后).(252k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206099626.PDF,FALSE
1435,002448中原内配2018年年度报告摘要(已取消).(252k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206087004.PDF,FALSE
1436,002450ST康得新2018年年度报告.(3376k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166713.PDF,TRUE
1437,002450ST康得新2018年年度报告摘要.(262k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206166700.PDF,TRUE
1438,002451摩恩电气2018年年度报告.(2986k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206122141.PDF,FALSE
1439,002451摩恩电气2018年年度报告摘要.(272k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-29/1206122140.PDF,FALSE
1440,002452长高集团2018年年度报告(更新后).(3125k).PDF,http://static.cninfo.com.cn/finalpage/2019-06-20/1206368282.PDF,FALSE
1441,002452长高集团2018年年度报告(已取消).(3167k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163618.PDF,FALSE
1442,002452长高集团2018年年度报告摘要.(330k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206163620.PDF,FALSE
1443,002453华软科技2018年年度报告.(3239k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206053930.PDF,FALSE
1444,002453华软科技2018年年度报告摘要.(236k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206053901.PDF,FALSE
1445,002454松芝股份2018年年度报告.(2986k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206122546.PDF,FALSE
1446,002454松芝股份2018年年度报告摘要.(248k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206122543.PDF,FALSE
1447,002455百川股份2018年年度报告.(2498k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206086775.PDF,FALSE
1448,002455百川股份2018年年度报告摘要.(282k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-25/1206086773.PDF,FALSE
1449,002456欧菲光2018年年度报告.(4049k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206108208.PDF,FALSE
1450,002456欧菲光2018年年度报告摘要.(299k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-26/1206108215.PDF,FALSE
1451,002457青龙管业2018年年度报告.(3193k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206118736.PDF,FALSE
1452,002457青龙管业2018年年度报告摘要.(295k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-27/1206118711.PDF,FALSE
1453,002464众应互联2018年年度报告.(2720k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206164115.PDF,FALSE
1454,002464众应互联2018年年度报告摘要.(346k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206164114.PDF,FALSE
1455,002465海格通信2018年年度报告.(3307k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206054994.PDF,FALSE
1456,002465海格通信2018年年度报告摘要.(287k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-19/1206054970.PDF,FALSE
1457,002468申通快递2018年年度报告.(3225k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206004093.PDF,FALSE
1458,002468申通快递2018年年度报告摘要.(505k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-10/1206004074.PDF,FALSE
1459,002470金正大2018年年度报告(更新后).(3993k).PDF,http://static.cninfo.com.cn/finalpage/2019-06-04/1206332037.PDF,FALSE
1460,002470金正大2018年年度报告(已取消).(3986k).PDF,http://static.cninfo.com.cn/finalpage/2019-05-23/1206295700.PDF,FALSE
1461,002470金正大2018年年度报告(已取消).(4023k).PDF,http://static.cninfo.com.cn/finalpage/2019-04-30/1206165825.PDF,FALSE
