报告日期,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,
基本每股收益(元),0.11,0.33,0.6,0.24,0.2,0.39,0.44,0.8,1.22,0.83,0.89,0.48,
每股净资产(元),--,--,--,--,--,--,--,12.7,3.76,0,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,-2.67,-1.76,1.68,1.04,-0.23,
主营业务收入(万元),501124,399605,263430,206508,250608,312095,241854,203989,209471,136910,116538,72777,
主营业务利润(万元),105611,112805,59950,25336,28821,33316,25340,16450,18757,12285,9842,4572,
营业利润(万元),20911,49481,25596,1489,6485,10193,12470,9700,12107,7368,5278,2641,
投资收益(万元),6886,-84,67,39,39,26,150,--,--,0,0,0,
营业外收支净额(万元),-2011,3839,4428,9487,793,979,963,1228,223,357,-32,21,
利润总额(万元),18900,53320,30024,10976,7278,11172,13433,10928,12330,7725,5246,2662,
净利润(万元),13324,41395,23292,7318,3010,5903,6618,7801,9157,6244,4431,2382,
净利润(扣除非经常性损益后)(万元),6683,38561,21170,602,2394,5118,6002,6782,8967,5936,3189,2551,
经营活动产生的现金流量净额(万元),22802,-15794,43362,49837,35452,140,-19313,-26662,-13168,12602,5141,-1161,
现金及现金等价物净增加额(万元),-40067,-20741,221047,-2342,2315,5104,-36504,32192,4195,-2372,5431,482,
总资产(万元),943359,1896080,1424548,276674,268753,310860,254259,174223,97680,63772,51972,26531,
流动资产(万元),538895,1491577,1016348,134833,158230,209001,165550,139800,81480,49743,37529,22913,
总负债(万元),280994,1195732,749913,104350,104160,151234,105112,43433,68902,44309,38809,16481,
流动负债(万元),267105,1180829,745604,99389,102213,149739,103104,43348,68902,44309,38809,16481,
股东权益不含少数股东权益(万元),652735,696748,658437,147300,140789,139958,133725,127020,28212,19055,12811,9898,
净资产收益率加权(%),2.08,6.11,7.74,5.07,2.15,4.32,5.08,6.69,38.74,39.19,37.76,27.65,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
