报告日期,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.64,0.92,0.8,1.09,1.6,1.79,1.75,1.74,1.74,--,--,--,
每股经营活动产生的现金流量净额(元),0.95,1.12,0.52,0.67,0,0.17,0.38,--,--,--,--,--,
主营业务收入(万元),2790279,1906487,1231914,1191408,1384672,1098004,922177,896602,806096,743877,619488,564387,
主营业务利润(万元),328986,158969,76492,28258,123940,156492,150993,19889,39185,107159,--,--,
营业利润(万元),232131,47788,-36883,-180766,65,23744,12875,19889,39185,107159,--,--,
投资收益(万元),4051,-434,-831,3933,3746,-502,-3772,0,-1134,2746,--,--,
营业外收支净额(万元),-838,-5154,-65390,-3124,-600,-970,--,0,0,--,--,--,
利润总额(万元),235344,42251,-103104,-179740,-86301,22734,9931,15431,37700,110178,--,--,
净利润(万元),257376,42400,-102573,-180302,-87877,14863,6196,9301,24928,74262,55589,64720,
净利润(扣除非经常性损益后)(万元),256925,44974,-24500,-170600,1500,14863,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),337253,400621,185995,237916,13738,58896,130021,--,--,--,--,--,
现金及现金等价物净增加额(万元),-2087,269,-411,-19205,-1782,1720,-63617,--,--,--,--,--,
总资产(万元),1439276,1343490,1433623,1453195,1771071,1587635,1564921,1535101,1492896,1216957,--,--,
流动资产(万元),332782,205589,0,0,0,0,325119,347199,281081,260058,--,--,
总负债(万元),852486,1012423,1144791,1060744,1196558,974505,965674,938987,897199,645497,--,--,
流动负债(万元),762884,771634,0,0,0,0,329459,384852,361821,296083,--,--,
股东权益不含少数股东权益(万元),585362,327986,285587,388174,568725,608892,597665,594538,594157,569964,373935,239085,
净资产收益率加权(%),56.36,13.82,-30.45,-37.69,-14.58,2.47,1.04,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
