报告日期,2015-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,-2.81,0.57,2.16,1.9,3.36,2.63,2.02,2.18,2.45,2.31,1.89,
每股经营活动产生的现金流量净额(元),--,-0.07,-0.56,-0.03,-1.09,-0.64,--,--,--,--,--,--,
主营业务收入(万元),50,745,692,21167,38586,140940,49070,2774,1290,2667,967,--,
主营业务利润(万元),24,158,149,10974,10345,18259,4852,-409,-659,112,57,--,
营业利润(万元),12,-27124,-11827,5350,5884,15276,4852,-405,-647,0,69,--,
投资收益(万元),--,-28487,-1845,-594,2730,-279,1526,276,856,904,728,--,
营业外收支净额(万元),--,-6831,-3700,-20,-835,0,0,0,0,71,0,--,
利润总额(万元),12,-62443,-17372,4736,7779,14812,5733,104,322,1092,802,--,
净利润(万元),9,-61975,-16814,4545,7334,11406,4489,85,300,1059,783,--,
净利润(扣除非经常性损益后)(万元),9,-30500,-12213,4565,8169,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),0,-1183,-10132,-487,-19742,-5578,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),0,-193,-5749,1712,-2120,-3503,--,--,--,--,--,--,
总资产(万元),49,9606,83861,90012,81283,77488,59259,34556,36196,27384,13188,6435,
流动资产(万元),49,0,0,0,0,57852,43689,20152,22662,15090,7750,3372,
总负债(万元),40,60090,72892,50105,46273,42941,33432,18639,20589,11446,3933,770,
流动负债(万元),40,0,0,0,0,42563,32698,10944,20511,11376,3833,610,
股东权益不含少数股东权益(万元),9,-50578,10177,38757,34142,29093,22796,15916,15608,15938,9255,5665,
净资产收益率加权(%),195.75,0,-90.47,12.48,0,--,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
