报告日期,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),-3.25,-0.6,0.57,1.24,1.76,2.17,1.89,-0.5,1.22,2.62,2.95,2.73,
每股经营活动产生的现金流量净额(元),0.01,-0.03,0.07,-0.41,-0.54,0.09,0.98,0.13,-0.38,--,--,--,
主营业务收入(万元),417,328,7,5,1279,11506,19437,4951,8461,19902,14594,18902,
主营业务利润(万元),175,59,-10,-177,432,4577,4825,-626,-1291,-168,274,326,
营业利润(万元),639,-9226,-6600,-5811,-4467,2000,2018,-5514,-6760,1034,314,335,
投资收益(万元),0,0,0,0,0,0,-1077,0,26,23,889,323,
营业外收支净额(万元),6747,-6225,-853,-7,0,1271,-8,7,--,0,0,--,
利润总额(万元),639,-15452,-7454,-5819,-4470,3271,944,-5459,-6638,2697,1811,1038,
净利润(万元),638,-11093,-7133,-5523,-4495,3271,944,-5459,-6638,2292,1538,902,
净利润(扣除非经常性损益后)(万元),-4900,-4868,-7987,0,0,2000,875,0,--,--,--,--,
经营活动产生的现金流量净额(万元),143,-299,761,-4283,-5721,921,6483,867,-2540,--,--,--,
现金及现金等价物净增加额(万元),4,-1001,1053,-2489,-1222,-4411,2798,4667,-1379,--,--,--,
总资产(万元),47671,55241,61633,64776,63407,56458,59221,36890,33667,39181,32456,22919,
流动资产(万元),977,14290,12715,13458,7113,0,0,0,14275,21301,16115,8883,
总负债(万元),81994,61052,51991,47676,40495,33433,46738,40170,25630,21893,17460,9036,
流动负债(万元),81994,61052,51991,47676,40495,0,0,0,25552,17392,14627,6311,
股东权益不含少数股东权益(万元),-34323,-6316,5998,13131,18647,23025,12483,-3280,8037,17289,14997,13883,
净资产收益率加权(%),0,0,-74.58,-34.77,-21.56,17.31,10.67,0,-58.43,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
