报告日期,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),1.89,2.35,2.81,2.71,2.12,1.9,2.43,1.97,2.26,3.56,--,--,
每股经营活动产生的现金流量净额(元),-0.71,-0.9,0.38,0.49,0.66,1.41,0.22,--,--,--,--,--,
主营业务收入(万元),4063,38369,21496,21052,35528,31793,28950,6222,2958,3621,1547,--,
主营业务利润(万元),1684,7061,8199,10023,14142,13760,12994,-590,-892,176,43,--,
营业利润(万元),-8939,2043,4486,5664,10382,12237,10748,-548,-873,185,0,--,
投资收益(万元),-4401,1730,1052,-512,-690,395,994,4640,3703,2029,1431,--,
营业外收支净额(万元),-595,-1669,-368,-237,-226,-9,0,0,0,--,--,--,
利润总额(万元),-13858,2228,5288,4933,9466,12623,11742,4146,3097,2228,2139,--,
净利润(万元),-13840,260,1582,992,5108,6530,6060,3483,2636,2031,2021,--,
净利润(扣除非经常性损益后)(万元),-13523,-530,792,983,5316,6558,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-20416,-25721,9095,11847,15051,32055,3363,--,--,--,--,--,
现金及现金等价物净增加额(万元),-42345,5359,2213,19179,-1832,10110,1655,--,--,--,--,--,
总资产(万元),115531,163993,108536,148546,135827,128714,163450,48010,41428,30887,27792,18957,
流动资产(万元),78127,108470,--,48689,0,0,48351,28591,23183,13119,10319,9784,
总负债(万元),57230,88632,37590,31300,36230,37045,77966,16224,13016,12044,0,0,
流动负债(万元),43368,83677,--,28300,0,0,42944,16215,10359,9973,9242,2598,
股东权益不含少数股东权益(万元),54454,67526,67255,65085,48227,43229,36816,29745,26261,17082,15051,14698,
净资产收益率加权(%),-22.69,0.39,2.39,1.52,11.18,0,18.22,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
