报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2002-12-31,2001-12-31,
总资产利润率(%),0.43,0.22,0.03,0.52,0.6,0.54,0.24,0.66,0.11,0.45,0.33,0.51,0.13,0.79,0.39,2.55,-0.09,-0.56,-0.24,-5.76,-2.21,-1.31,-0.31,-4.39,-3.41,-2.09,0.24,2.01,2.6,2.22,0.61,3.51,4.01,2.9,0.36,-2.5,-2.74,-2.03,-0.52,0.15,-0.11,0.28,-0.18,3.76,3.43,3.57,0.5,4.32,3.86,5.23,0.39,3.02,3.6,2.82,0.55,4.33,4.04,3.03,0.37,3.3,1.67,1.52,--,4.93,--,--,5.89,8.72,
主营业务利润率(%),23.88,26.98,26.71,24.87,21.56,21.48,21.33,19.94,21.82,22.21,21.67,18.95,19.66,19.53,18.45,20.1,19.65,20.67,19.05,15.47,16.95,18.39,24.7,9.9,9.23,10.47,17.28,15.99,16.12,17.63,18.82,25.76,24.99,23.53,18.73,13.71,11.91,12.54,10.96,19.11,16.53,15.86,12.65,30.3,26.73,29.48,25.7,21.34,20.98,22.27,13.27,25.95,23.16,22.05,16.84,28.3,26.04,26.84,23.65,21.97,19.65,19.44,--,23.2,--,--,27.17,34.28,
总资产净利润率(%),0.42,0.2,0.03,0.54,0.57,0.48,0.22,0.68,0.1,0.39,0.32,0.5,0.12,0.67,0.37,2.33,-0.08,-0.5,-0.22,-5.72,-2.22,-1.31,-0.3,-4.15,-3,-1.78,0.23,2.21,2.5,2.07,0.58,3.52,3.92,2.46,0.36,-2.78,-2.69,-1.87,-0.51,0.14,-0.1,0.26,-0.17,3.28,3.05,3.1,0.46,5.04,4.05,4.74,0.38,3.56,3.63,2.67,0.54,4.83,4.23,3.09,0.38,3.79,1.87,1.78,--,5.32,--,--,6.46,8.72,
成本费用利润率(%),1.96,1.58,1.3,1.67,1.97,2.08,1.88,1.41,0.55,1.82,2.59,1.16,0.46,2.23,2.35,5.84,0.16,-1.73,-1.8,-12.9,-6.86,-6.16,-3.23,-7.11,-6.41,-5.13,1.71,3.78,4.74,5.97,4.52,7.29,9.42,7.21,2.5,-4.89,-7.81,-7.5,-5.25,0.81,0.39,1.81,-1.07,8.81,8.97,11.62,3.43,7.26,8.05,10.84,1.63,7.01,8.13,7.76,3.41,8.86,9.55,10.34,3.23,6.35,4.41,5.78,--,7.92,--,--,12.48,20.52,
营业利润率(%),1.31,1,0.46,1.48,1.55,1.54,1.84,1.34,0.39,1.53,2.33,0.74,0.09,1.84,1.9,0.84,-0.53,-2.59,-2.06,-15.14,-8.06,-6.69,-3.51,-8.64,-8.09,-6.72,1.38,2.49,4.47,5.59,4.22,7.07,8.49,6.62,2.46,-6.19,-8.88,-8.34,-6.55,0.86,0.55,1.99,-1.09,8.1,8.17,10.26,3.1,6.82,7.44,9.75,1.59,6.71,7.46,7.13,3.28,8.86,8.8,9.43,3.2,6.27,4.28,5.54,--,7.45,--,--,11.14,17.3,
主营业务成本率(%),74.91,71.53,70.94,73.97,77.24,77.15,77.19,78.92,76.78,76.18,76.75,80.04,79.75,79.79,80.96,79.18,79.47,78.15,80.39,83.7,82.13,80.53,74.88,89.71,90.41,89.21,82.56,83.58,83.36,81.88,80.95,73.62,74.44,75.87,80.97,85.81,87.51,86.86,88.38,80.36,82.86,83.55,87.25,69.51,73.06,70.39,74.26,78.57,78.9,77.65,86.72,73.99,76.76,77.91,83.11,71.57,73.89,73.15,76.32,77.97,80.32,80.54,--,76.72,--,--,72.59,65.38,
销售净利率(%),1.21,0.91,0.28,1.06,1.66,1.98,1.85,1.24,0.26,1.41,2.53,0.94,0.31,2.2,2.3,4.36,-0.24,-2.41,-2.15,-14.68,-7.49,-6.69,-3.35,-7.98,-7.09,-5.69,1.64,3.38,4.41,5.53,4.2,6.33,8.34,6.46,2.42,-5.35,-8.39,-8.1,-5.92,0.27,-0.24,0.83,-1.31,4.94,5.83,8.09,2.82,6.48,7.17,9.5,1.6,5.87,7.19,6.84,3.18,7.85,8.11,8.72,3.34,5.55,4.27,5.09,--,7.16,--,--,10.45,15.5,
净资产收益率(%),0.87,0.39,0.18,0.63,0.79,0.8,0.27,1.01,0.03,0.2,0.27,0.11,0.43,1.17,0.66,3.92,0.39,-1.19,-0.36,-14.17,-6.14,-3.72,-0.95,-10.46,-7,-3.88,0.73,3.31,4.23,4.01,1.05,4.53,5.24,2.16,0.14,-5.88,-3.73,-2.42,-0.48,0.71,0.7,1.1,0.54,7.37,5.96,9.69,1.57,14.06,12.19,11.92,1.26,8.05,6.66,5.09,1.1,7.04,5.81,4.29,0.86,5.47,2.67,2.47,--,15.7,--,--,18.9,21.34,
股本报酬率(%),3.06,260.52,0.2,257.75,3.73,249.83,1.4,244.95,0.64,251.59,2.04,246.26,0.79,242.25,2.51,246.89,-0.62,218.04,-1.75,164.19,-19.23,242.87,-2.61,202.68,-25.73,213.65,2.16,235.71,19.03,255.62,5.7,257.23,38.94,228.77,3.7,166.69,-21.38,171.84,-4.03,171.56,-0.8,158.14,-1.51,174.97,31.48,199.95,5.92,202.82,42.67,181.91,3.73,147.56,132.05,118.82,99.38,120.99,107.23,96.65,77.79,90.75,77.55,74.11,--,--,--,--,--,--,
净资产报酬率(%),0.82,70.15,0.05,69.01,1.01,67.48,0.38,66.23,0.17,66.61,0.54,65.28,0.21,64.16,0.67,66.05,-0.17,61.95,-0.49,46.14,-4.98,61.7,-0.65,50.03,-6.16,49.88,0.48,52.38,4.36,45.07,1.02,46.68,7.01,42.46,0.71,32.15,-4.09,32.43,-0.75,31.54,-0.15,28.99,-0.27,31.27,5.67,45.42,1.35,46.76,10.21,43.45,0.98,38.95,36.02,32.93,27.23,33.27,31.05,28.47,23.73,28.64,25,23.85,--,58.17,--,--,57.5,57.21,
资产报酬率(%),0.43,40.99,0.03,34.58,0.6,44.64,0.24,34.85,0.11,49.33,0.33,36.63,0.13,45.9,0.39,34.52,-0.09,31,-0.24,19.24,-2.21,28.09,-0.31,23.48,-3.41,29.79,0.24,24.5,2.6,28.59,0.61,25.1,4.01,30.71,0.36,16.4,-2.74,24.79,-0.52,21.23,-0.11,21.55,-0.18,19.7,3.43,18.63,0.5,14.51,3.86,21.99,0.39,14.78,18.69,19.05,14.82,17.38,17.68,16.79,13.21,16.43,14.89,12.87,--,19.21,--,--,19.24,21.51,
销售毛利率(%),--,28.47,29.06,26.03,22.76,22.85,22.81,21.08,23.22,23.82,23.25,19.96,20.25,20.21,19.04,20.82,20.53,21.85,19.61,16.3,18.05,19.47,25.12,10.29,9.59,10.79,17.44,--,16.64,18.12,19.05,26.38,25.56,24.13,19.03,14.28,12.49,13.14,11.62,19.64,17.14,16.45,12.75,30.49,26.94,29.61,25.74,21.43,21.1,22.35,13.28,26.17,23.22,22.08,17.41,28.43,26.11,26.85,23.68,22.03,19.68,19.46,--,23.28,--,--,27.41,34.62,
三项费用比重(%),22.21,25.33,25.58,19.66,18.85,19.82,19.93,21.56,21.52,20.77,19.61,18,19.59,17.73,16.67,19.15,19.99,23.21,21.33,27.76,24.5,24.27,28.21,18.7,17.33,17.21,15.9,14.15,11.69,12.1,14.67,18.32,15.45,15.43,16.33,16.88,19.49,18.74,19.22,17.48,16.02,14.88,14.21,17.69,16.03,17.22,17.6,14.44,13.37,12.25,11.28,17.22,14.99,13.85,13.56,19.52,17.36,17.49,20.72,15.79,15.61,14.13,--,16.02,--,--,16.4,17.18,
非主营比重(%),30.17,31.38,47.96,5.09,16.16,23.39,0.47,197.11,28.6,14.6,8.18,35.67,79.79,16.14,17.79,85.49,428.49,-45.68,-11.55,-4.52,-9.29,-2.54,-4.82,-11.77,-16.7,-22.75,18.37,51.89,2.25,1.84,4.3,-3.85,0.96,0.84,1.75,-2.82,7.23,10.1,-1.19,-33.99,-43.56,-10.89,0.26,-5.12,-1.74,-0.69,1.56,-0.9,-0.14,0.11,0.45,-12.13,-9.54,-13.1,0.34,-10.34,-0.88,-0.48,-1.8,-5.1,-1.25,-1.19,--,-1.36,--,--,-0.07,-1.69,
主营利润比重(%),1242.06,1739.56,2079.01,1567.1,1125.18,1050.64,1151.16,1393.49,3949.09,1239.65,853.98,1644.79,4267.25,890.23,799.79,347.49,12239.15,-1161.97,-1033.2,-106.77,-229.79,-282.01,-737.73,-128.07,-133.09,-191.16,1023.97,430.93,355.98,312.6,434.29,381.98,293.08,354.93,766.34,-271.65,-141.76,-157.5,-192.77,2388.1,4300.96,885.61,-1159.05,393.49,333.53,289.19,816.36,315.74,282.27,228.22,829.71,405.78,310.11,309.81,511.11,350.19,298.5,286.21,754.45,368.7,464.77,355.44,--,315.74,--,--,244.05,201.54,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
